room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price
513465,2169711,Entire home/apt,Santa Maria Maior,77,4.5,2,1,62
514578,1717560,Entire home/apt,Santo AntÌ_nio,12,3,6,4,79
514967,2117084,Private room,Campo de Ourique,54,4.5,2,1,44
515233,2537450,Entire home/apt,Penha de FranÌ¤a,106,4.5,2,1,64
519119,2554870,Entire home/apt,MisericÌ_rdia,48,5,4,1,69
521153,2563358,Entire home/apt,MisericÌ_rdia,6,5,2,1,125
521384,914126,Entire home/apt,MisericÌ_rdia,30,5,3,1,138
523757,2010790,Private room,Arroios,12,3.5,2,1,18
524510,1549585,Entire home/apt,MisericÌ_rdia,51,4.5,4,1,56
524561,2579332,Entire home/apt,MisericÌ_rdia,206,5,4,1,58
525775,620702,Entire home/apt,MisericÌ_rdia,139,4.5,2,1,40
526669,2588400,Entire home/apt,Arroios,51,4.5,6,2,110
526713,2588611,Entire home/apt,Santa Maria Maior,142,4.5,4,2,46
526914,2589476,Private room,Ajuda,99,4.5,2,1,74
527150,1243754,Private room,Santa Maria Maior,248,4.5,2,1,27
527835,2593949,Entire home/apt,Penha de FranÌ¤a,36,4.5,2,1,46
528641,2414871,Entire home/apt,MisericÌ_rdia,131,4.5,7,3,184
529003,2010790,Private room,Arroios,15,3.5,2,1,29
531399,2610763,Private room,Santo AntÌ_nio,44,4.5,2,1,35
534953,2010790,Private room,Arroios,12,4,2,1,29
535226,2372087,Entire home/apt,Arroios,10,4.5,12,4,173
535949,2633826,Private room,Beato,3,4.5,2,1,33
536404,2635294,Private room,Areeiro,1,0,2,1,40
536424,2635324,Entire home/apt,Santa Maria Maior,64,5,5,4,93
536640,2635913,Entire home/apt,Campo de Ourique,62,4.5,8,4,104
536725,2636342,Entire home/apt,MisericÌ_rdia,22,4.5,5,2,80
537107,914126,Entire home/apt,Santa Maria Maior,34,5,8,3,138
538364,2644593,Entire home/apt,Santa Maria Maior,83,5,8,3,179
538390,616055,Entire home/apt,Santa Maria Maior,219,4.5,4,1,58
540190,1788136,Entire home/apt,SÌ£o Vicente,97,4.5,3,1,97
540755,2804575,Entire home/apt,MisericÌ_rdia,16,4.5,2,1,64
542661,823551,Private room,Campo de Ourique,124,5,10,1,30
543024,2669924,Private room,Santa Maria Maior,13,4,2,1,16
543049,1029524,Entire home/apt,MisericÌ_rdia,111,4.5,8,3,115
543783,901710,Entire home/apt,Santa Maria Maior,198,5,4,2,57
545379,2681397,Entire home/apt,Santo AntÌ_nio,108,4.5,16,5,320
547948,2693539,Entire home/apt,Santa Maria Maior,8,4.5,4,2,260
548474,1707186,Entire home/apt,Penha de FranÌ¤a,2,0,6,2,115
550074,1549585,Entire home/apt,MisericÌ_rdia,75,4.5,6,2,79
550207,2704212,Entire home/apt,Santa Maria Maior,78,4.5,4,2,58
552937,2717587,Entire home/apt,MisericÌ_rdia,229,4.5,5,2,58
553369,2719392,Entire home/apt,MisericÌ_rdia,76,4.5,6,3,93
554957,1889357,Entire home/apt,Santo AntÌ_nio,83,4.5,2,0,45
555169,2718773,Entire home/apt,Estrela,3,5,6,3,346
555172,2727077,Entire home/apt,MisericÌ_rdia,360,4.5,2,1,46
555230,2727077,Entire home/apt,Santa Maria Maior,188,4.5,6,2,52
555321,176410,Entire home/apt,MisericÌ_rdia,179,4.5,3,1,40
557764,2742343,Entire home/apt,Arroios,89,5,4,1,84
558363,2745833,Entire home/apt,Avenidas Novas,19,4.5,4,1,67
558523,2746396,Private room,AlcÌ¢ntara,46,5,1,1,35
559455,136230,Entire home/apt,MisericÌ_rdia,79,4.5,6,2,56
564050,2773320,Entire home/apt,Santa Maria Maior,172,5,4,1,61
565065,1526948,Entire home/apt,Santa Maria Maior,5,5,6,2,208
565581,2781047,Entire home/apt,SÌ£o Vicente,93,4.5,4,1,58
568655,2798435,Entire home/apt,Santa Maria Maior,54,4.5,6,2,91
569687,2383254,Entire home/apt,Santa Maria Maior,82,4.5,2,1,58
573313,2820083,Entire home/apt,Benfica,12,4.5,4,2,74
573748,2823153,Private room,Arroios,72,5,2,1,29
574799,2511568,Private room,MisericÌ_rdia,56,5,1,1,52
578118,2010790,Private room,Areeiro,3,3.5,2,1,23
578123,2010790,Private room,Arroios,16,4,2,1,29
578827,1496930,Entire home/apt,MisericÌ_rdia,13,4.5,4,2,80
579469,2381723,Entire home/apt,Avenidas Novas,143,5,5,1,56
581972,2803281,Entire home/apt,Arroios,1,0,2,1,81
582178,2803281,Entire home/apt,Arroios,0,0,2,1,70
582396,1260300,Private room,Alvalade,0,0,1,1,46
582892,2871045,Entire home/apt,SÌ£o Vicente,176,4.5,4,1,75
585175,2494477,Entire home/apt,MisericÌ_rdia,91,4.5,2,1,56
585285,2884698,Entire home/apt,MisericÌ_rdia,44,4.5,3,1,75
588252,230182,Entire home/apt,Santo AntÌ_nio,66,4.5,4,2,75
590567,2914394,Private room,MisericÌ_rdia,85,4.5,2,1,29
591558,2196259,Entire home/apt,Santo AntÌ_nio,51,4.5,3,2,69
593115,871575,Private room,Carnide,0,0,1,1,35
593624,2372087,Entire home/apt,Arroios,12,4.5,16,5,231
594877,2939406,Entire home/apt,Santo AntÌ_nio,6,4.5,3,1,64
596011,2694962,Entire home/apt,SÌ£o Vicente,130,4.5,2,1,37
596233,623759,Entire home/apt,Santa Maria Maior,97,4.5,3,2,46
596705,727771,Entire home/apt,Santa Maria Maior,240,5,2,1,58
597325,317313,Entire home/apt,Santa Maria Maior,11,4.5,4,1,80
597611,2669924,Private room,Santa Maria Maior,7,4.5,2,1,40
599107,2963967,Entire home/apt,Santo AntÌ_nio,123,4.5,4,1,52
599109,812120,Private room,MisericÌ_rdia,0,0,4,1,115
599406,507901,Private room,Alvalade,16,4.5,2,1,29
600150,2437170,Entire home/apt,SÌ£o Vicente,118,5,4,1,87
600482,573194,Entire home/apt,MisericÌ_rdia,36,4,4,1,40
600565,2971040,Entire home/apt,MisericÌ_rdia,83,5,3,1,60
602127,14693673,Entire home/apt,Santo AntÌ_nio,1,0,4,1,64
604554,3812367,Entire home/apt,MisericÌ_rdia,141,4.5,4,1,60
607621,1759791,Entire home/apt,MisericÌ_rdia,34,4.5,10,4,58
608322,3015120,Entire home/apt,MisericÌ_rdia,61,4.5,4,1,98
608573,1779418,Entire home/apt,Estrela,59,4,3,1,40
608769,676330,Entire home/apt,Estrela,109,4.5,4,1,58
610528,2781047,Entire home/apt,Santo AntÌ_nio,37,4.5,2,1,44
610771,3812367,Entire home/apt,MisericÌ_rdia,130,4.5,4,1,60
612831,3033288,Entire home/apt,Santa Maria Maior,233,4.5,6,2,69
612917,3025319,Entire home/apt,Arroios,156,4.5,2,1,35
613104,2781047,Entire home/apt,Santo AntÌ_nio,60,4.5,4,2,64
616442,3050506,Entire home/apt,Santo AntÌ_nio,12,4.5,6,3,150
618773,2669924,Private room,Santa Maria Maior,28,4.5,2,1,69
619913,3071929,Entire home/apt,SÌ£o Vicente,113,4,2,1,48
621549,3051382,Entire home/apt,Arroios,183,4.5,4,1,46
622084,3083466,Entire home/apt,MisericÌ_rdia,129,5,4,1,58
623197,941411,Private room,Campo de Ourique,26,4,2,1,29
624477,1626377,Entire home/apt,SÌ£o Vicente,21,4.5,4,2,44
625782,3104922,Entire home/apt,MisericÌ_rdia,20,4.5,6,3,156
625871,1416183,Entire home/apt,Santa Maria Maior,38,5,4,0,102
626018,3100736,Entire home/apt,SÌ£o Vicente,113,4.5,4,2,69
627114,3104922,Entire home/apt,MisericÌ_rdia,31,4.5,4,1,66
627314,1815773,Private room,Avenidas Novas,5,5,2,1,29
629165,862470,Entire home/apt,Santa Maria Maior,28,4.5,6,3,64
629209,3125722,Entire home/apt,MisericÌ_rdia,64,4.5,2,1,46
629250,3101554,Private room,SÌ£o Domingos de Benfica,0,0,2,1,35
630392,8694270,Private room,Estrela,120,4.5,1,1,19
630895,1872855,Entire home/apt,Santo AntÌ_nio,72,4.5,3,1,56
630939,1851592,Private room,Beato,53,4.5,2,1,21
632724,2010790,Private room,Arroios,11,4,2,1,29
632742,2781047,Entire home/apt,Santo AntÌ_nio,6,5,3,1,64
632865,387186,Entire home/apt,Estrela,198,5,2,1,48
635674,3168004,Entire home/apt,BelÌ©m,57,4.5,3,2,46
637142,3177307,Entire home/apt,Avenidas Novas,188,4.5,2,1,35
637227,3177612,Private room,Campo de Ourique,143,4.5,2,1,46
638603,3186226,Private room,Arroios,9,4,3,1,23
638748,2781047,Entire home/apt,Santo AntÌ_nio,61,4.5,2,1,52
638749,2781047,Entire home/apt,Santo AntÌ_nio,37,4.5,3,1,64
639675,1416183,Entire home/apt,Santa Maria Maior,47,4.5,4,1,84
640364,2914394,Private room,MisericÌ_rdia,140,4.5,2,1,46
640801,3200138,Entire home/apt,MisericÌ_rdia,127,5,4,1,64
642161,3083466,Entire home/apt,MisericÌ_rdia,35,5,3,2,58
642175,2068065,Entire home/apt,MisericÌ_rdia,25,4.5,8,3,162
642274,3209739,Entire home/apt,MisericÌ_rdia,79,5,4,1,75
643201,3215946,Entire home/apt,Arroios,20,4.5,2,1,80
643392,3215946,Private room,Arroios,11,5,2,1,93
643412,3215946,Entire home/apt,Arroios,37,4.5,8,3,93
643933,2372087,Entire home/apt,Arroios,88,4.5,12,4,115
643954,3221454,Entire home/apt,SÌ£o Vicente,1,0,2,1,138
644056,3222443,Entire home/apt,MisericÌ_rdia,262,4.5,4,2,46
644425,3229397,Entire home/apt,SÌ£o Vicente,53,4.5,4,2,33
645500,2358059,Entire home/apt,Ajuda,9,4,3,2,52
646676,867886,Entire home/apt,Santo AntÌ_nio,40,4.5,15,6,173
648136,3250665,Entire home/apt,MisericÌ_rdia,120,4.5,6,2,57
649734,2372087,Entire home/apt,MisericÌ_rdia,45,4.5,15,4,173
649778,2372087,Entire home/apt,Santa Maria Maior,18,5,6,2,173
649826,3262036,Entire home/apt,Santo AntÌ_nio,29,4.5,3,1,69
650820,3268913,Entire home/apt,Ajuda,4,4.5,5,2,49
654182,3290701,Entire home/apt,Ajuda,15,4.5,3,2,39
656057,3303813,Entire home/apt,Santa Maria Maior,196,4.5,4,2,64
656122,3303813,Entire home/apt,Santa Maria Maior,206,5,4,2,64
656673,3308104,Entire home/apt,SÌ£o Vicente,177,4.5,6,2,64
656771,3308607,Entire home/apt,MisericÌ_rdia,138,5,4,1,99
660530,3333915,Entire home/apt,Santa Maria Maior,212,5,4,1,104
662288,2068065,Entire home/apt,Santo AntÌ_nio,7,4,4,1,54
662869,1969293,Entire home/apt,Santa Maria Maior,0,0,6,2,133
663710,515924,Private room,Santo AntÌ_nio,20,4.5,2,1,29
663861,3352660,Entire home/apt,MisericÌ_rdia,104,4.5,2,1,74
663904,3352923,Private room,Penha de FranÌ¤a,4,4.5,2,1,35
664910,1282676,Entire home/apt,Santa Maria Maior,2,0,3,1,115
665039,867886,Private room,Santo AntÌ_nio,5,4,2,1,30
669406,1474999,Private room,Santa Maria Maior,14,4.5,2,1,58
669690,3391088,Entire home/apt,SÌ£o Vicente,34,4.5,3,1,64
670998,3400426,Entire home/apt,Santa Maria Maior,112,4.5,4,1,38
672125,867886,Private room,Santo AntÌ_nio,3,5,2,1,21
674051,3422062,Entire home/apt,Santa Maria Maior,38,4.5,6,2,115
674472,758497,Entire home/apt,MisericÌ_rdia,2,0,4,2,114
675183,3429581,Entire home/apt,Arroios,11,4,4,1,58
675927,3433772,Entire home/apt,Santa Maria Maior,148,4.5,3,1,58
678817,3454891,Entire home/apt,Alvalade,100,5,3,1,36
678990,3455842,Private room,Lumiar,77,5,1,1,23
679226,3457018,Entire home/apt,Arroios,27,4.5,5,2,65
679616,2623391,Private room,Arroios,85,5,2,1,27
681129,3468059,Private room,Penha de FranÌ¤a,55,4.5,3,1,18
681723,3471692,Entire home/apt,SÌ£o Vicente,159,4.5,3,1,78
684995,1029524,Entire home/apt,Santo AntÌ_nio,79,4.5,8,3,104
685732,3503745,Entire home/apt,Santa Maria Maior,29,5,8,3,104
686095,259834,Entire home/apt,Santo AntÌ_nio,124,5,4,2,58
686195,1029524,Entire home/apt,Santo AntÌ_nio,108,4.5,4,0,46
686438,915146,Entire home/apt,MisericÌ_rdia,64,5,6,2,80
687415,3508224,Private room,Santa Maria Maior,112,4.5,2,1,27
687510,3508789,Private room,MisericÌ_rdia,103,5,2,1,58
688279,181902,Entire home/apt,MisericÌ_rdia,77,4.5,10,3,114
688656,3497451,Entire home/apt,Santa Maria Maior,24,5,4,1,69
689000,3518523,Entire home/apt,Santa Maria Maior,209,4.5,4,1,23
691596,3535455,Entire home/apt,Avenidas Novas,14,4.5,3,1,58
691720,3536205,Entire home/apt,Santa Maria Maior,48,4.5,6,2,77
692227,3539350,Entire home/apt,MisericÌ_rdia,42,4.5,5,2,93
693253,3546148,Entire home/apt,Santa Maria Maior,148,5,4,2,74
693505,2635324,Entire home/apt,Santa Maria Maior,45,5,5,3,93
693886,3549065,Entire home/apt,Penha de FranÌ¤a,101,4.5,11,5,266
696683,3567716,Entire home/apt,MisericÌ_rdia,0,0,4,2,69
697490,3573543,Private room,SÌ£o Domingos de Benfica,12,5,2,2,18
697493,3573506,Shared room,Campo de Ourique,0,0,10,1,18
698395,3579878,Entire home/apt,MisericÌ_rdia,101,4.5,6,2,98
698966,1505056,Entire home/apt,Santa Maria Maior,123,4.5,6,2,102
698988,1277626,Entire home/apt,Santa Maria Maior,144,4.5,7,3,68
700509,2445147,Entire home/apt,MisericÌ_rdia,61,4.5,4,1,71
701131,2958677,Entire home/apt,MisericÌ_rdia,153,4.5,2,1,57
703945,1496930,Entire home/apt,MisericÌ_rdia,2,0,6,2,80
704134,972830,Entire home/apt,Santa Maria Maior,108,4.5,3,1,85
704462,332898,Private room,Santa Maria Maior,146,4.5,2,1,46
706077,3628019,Entire home/apt,Santa Maria Maior,58,5,4,1,93
706651,2381723,Entire home/apt,Alvalade,116,5,4,2,52
706775,3632755,Entire home/apt,MisericÌ_rdia,85,4.5,4,1,58
707577,2958491,Private room,Arroios,31,4.5,1,1,22
708940,1243754,Entire home/apt,Santa Maria Maior,97,4.5,5,3,87
709198,1369919,Entire home/apt,Olivais,2,0,6,3,123
710144,2958491,Private room,Arroios,16,4.5,1,1,25
712017,3665015,Entire home/apt,Areeiro,31,4,4,2,57
713782,3674919,Entire home/apt,Santa Maria Maior,29,4.5,7,3,207
715030,6191581,Entire home/apt,Santo AntÌ_nio,106,4.5,4,1,58
715217,3684048,Entire home/apt,MisericÌ_rdia,97,4.5,6,2,69
716437,3692086,Entire home/apt,AlcÌ¢ntara,152,4.5,4,1,45
717540,3699511,Entire home/apt,MisericÌ_rdia,161,4.5,4,2,69
717667,1549585,Entire home/apt,MisericÌ_rdia,105,4,3,0,58
717698,1549585,Entire home/apt,MisericÌ_rdia,128,4.5,2,1,76
717717,1549585,Entire home/apt,MisericÌ_rdia,61,4,4,2,67
717722,1549585,Entire home/apt,MisericÌ_rdia,63,4,4,2,62
717728,1549585,Entire home/apt,MisericÌ_rdia,48,4.5,4,2,85
717739,1549585,Entire home/apt,MisericÌ_rdia,55,4.5,4,2,59
717746,1549585,Entire home/apt,MisericÌ_rdia,53,4.5,2,1,59
718479,2372087,Entire home/apt,Arroios,46,4.5,16,6,231
718511,2372087,Entire home/apt,Arroios,34,4.5,16,8,288
718535,3692657,Entire home/apt,MisericÌ_rdia,169,4.5,6,2,76
719913,2958491,Private room,Arroios,51,4.5,2,1,32
720167,3716977,Entire home/apt,Santa Maria Maior,260,4.5,4,2,58
720544,3719372,Entire home/apt,MisericÌ_rdia,156,5,2,1,64
720656,3720173,Entire home/apt,Estrela,50,5,8,3,90
722125,1243754,Entire home/apt,Santa Maria Maior,148,4.5,5,3,87
724394,3227272,Entire home/apt,Santa Maria Maior,1,0,4,1,115
724835,2730513,Entire home/apt,Santo AntÌ_nio,172,4.5,4,1,50
725244,3750288,Entire home/apt,MisericÌ_rdia,69,4.5,4,2,69
725982,3755705,Entire home/apt,Areeiro,14,4.5,8,3,93
726202,764012,Entire home/apt,MisericÌ_rdia,92,4.5,2,1,104
727065,1416183,Entire home/apt,Santa Maria Maior,41,4.5,4,2,113
732032,2604984,Entire home/apt,Beato,16,4.5,5,2,64
732237,3811785,Entire home/apt,MisericÌ_rdia,184,4.5,4,1,58
732985,1277011,Entire home/apt,MisericÌ_rdia,25,5,2,1,75
734929,2477370,Entire home/apt,SÌ£o Vicente,34,4.5,9,3,104
735472,3812367,Entire home/apt,MisericÌ_rdia,8,4.5,8,2,147
736099,3841323,Entire home/apt,Santo AntÌ_nio,73,4.5,10,4,213
738122,1596764,Entire home/apt,Penha de FranÌ¤a,18,4.5,3,1,58
739135,3865188,Entire home/apt,Santa Maria Maior,64,5,4,2,80
739227,3865513,Entire home/apt,MisericÌ_rdia,19,5,2,1,69
739340,2651881,Entire home/apt,Santo AntÌ_nio,30,4,2,1,58
739761,3869807,Entire home/apt,MisericÌ_rdia,132,4.5,2,1,50
741252,671930,Entire home/apt,Parque das NaÌ¤Ìµes,2,0,4,2,127
741257,671930,Entire home/apt,Parque das NaÌ¤Ìµes,0,0,4,1,115
741631,2372087,Entire home/apt,MisericÌ_rdia,24,4.5,10,4,144
742502,914126,Entire home/apt,Santa Maria Maior,77,5,8,4,138
745641,3913558,Entire home/apt,Santo AntÌ_nio,103,4.5,2,1,52
746644,3918145,Entire home/apt,MisericÌ_rdia,58,5,8,3,375
748394,2958491,Private room,Arroios,32,4.5,1,1,23
751725,4235131,Entire home/apt,Estrela,103,5,10,5,346
751806,3953109,Entire home/apt,Santa Maria Maior,13,4,6,2,81
753685,3964565,Entire home/apt,MisericÌ_rdia,217,5,4,1,75
754658,3964565,Entire home/apt,Santa Maria Maior,81,5,4,1,75
756329,2496172,Entire home/apt,MisericÌ_rdia,203,5,6,2,93
756583,3982638,Entire home/apt,MisericÌ_rdia,214,4.5,4,1,40
757653,176410,Entire home/apt,Estrela,165,4.5,3,0,46
757865,3991816,Entire home/apt,Alvalade,9,4.5,3,2,115
758145,3994096,Private room,Avenidas Novas,25,4.5,1,1,33
758927,3999677,Entire home/apt,BelÌ©m,10,5,4,2,69
760499,822877,Entire home/apt,Santa Maria Maior,197,5,4,1,79
760660,11093680,Entire home/apt,Santa Maria Maior,99,4.5,4,2,80
762250,4018139,Private room,Santa Clara,0,0,2,1,28
762993,4022596,Entire home/apt,Alvalade,16,5,1,1,58
763199,4023643,Private room,Olivais,319,4.5,1,1,25
764915,4032515,Entire home/apt,MisericÌ_rdia,236,5,2,1,85
766765,4043364,Entire home/apt,MisericÌ_rdia,213,5,4,1,91
767481,4015479,Entire home/apt,Penha de FranÌ¤a,32,5,2,1,64
768070,4051595,Entire home/apt,Estrela,136,4.5,3,1,57
768904,4056012,Private room,Alvalade,0,0,1,1,58
771232,2508366,Entire home/apt,MisericÌ_rdia,243,4.5,5,2,78
773865,1029524,Entire home/apt,Santo AntÌ_nio,35,4.5,16,6,208
774119,4084376,Private room,Santa Maria Maior,112,5,1,1,31
775737,4084376,Private room,Santa Maria Maior,16,5,2,1,45
776285,4094259,Entire home/apt,SÌ£o Vicente,5,5,6,2,179
776361,3897446,Entire home/apt,MisericÌ_rdia,0,0,5,2,108
776952,815805,Entire home/apt,Estrela,29,4.5,6,2,109
778526,4065230,Entire home/apt,Santa Maria Maior,13,4.5,7,3,138
779574,4110611,Entire home/apt,Parque das NaÌ¤Ìµes,0,0,2,1,104
782758,5435725,Entire home/apt,Santo AntÌ_nio,24,4.5,8,3,98
783117,538862,Entire home/apt,Avenidas Novas,1,0,7,6,115
783486,3997692,Entire home/apt,Santo AntÌ_nio,17,4.5,4,2,69
783713,4132554,Entire home/apt,Santo AntÌ_nio,64,4.5,5,2,69
783766,4132746,Private room,BelÌ©m,49,4.5,3,1,22
785086,1549585,Entire home/apt,Santa Maria Maior,66,4.5,4,2,69
785197,3953109,Entire home/apt,Parque das NaÌ¤Ìµes,5,4.5,6,3,108
785650,4141894,Entire home/apt,Santa Maria Maior,266,5,5,3,133
785822,4043364,Entire home/apt,MisericÌ_rdia,267,5,5,0,138
786080,4144397,Private room,Lumiar,60,5,2,1,29
786813,3634413,Entire home/apt,Santa Maria Maior,94,4.5,4,2,75
786894,4148222,Entire home/apt,Estrela,84,5,9,4,162
787004,3634413,Entire home/apt,Santa Maria Maior,78,4.5,7,3,98
787134,3634413,Entire home/apt,BelÌ©m,48,4,5,3,58
787414,4150684,Entire home/apt,Santo AntÌ_nio,34,5,6,2,138
789535,4160345,Entire home/apt,Arroios,7,5,8,4,127
789789,4043364,Entire home/apt,MisericÌ_rdia,287,5,4,1,84
790764,1496930,Entire home/apt,MisericÌ_rdia,5,4,5,2,68
790828,1969293,Entire home/apt,Arroios,1,0,4,2,98
790907,4043364,Entire home/apt,MisericÌ_rdia,278,5,4,1,76
791190,4043364,Entire home/apt,MisericÌ_rdia,143,5,4,2,98
792377,60717,Entire home/apt,MisericÌ_rdia,78,5,4,1,150
794333,4184976,Entire home/apt,MisericÌ_rdia,119,4.5,6,2,137
795289,4189583,Entire home/apt,SÌ£o Vicente,173,5,4,1,66
795692,4191238,Entire home/apt,Santa Maria Maior,32,4.5,6,1,80
796929,4197819,Entire home/apt,Arroios,17,5,4,1,115
797650,4200619,Entire home/apt,Areeiro,51,4.5,3,1,75
802589,4224147,Entire home/apt,Areeiro,117,5,4,1,45
803928,4231200,Entire home/apt,Santa Maria Maior,175,4.5,4,1,46
804623,4235131,Entire home/apt,Estrela,69,4.5,10,5,248
804869,4236958,Entire home/apt,Santa Maria Maior,126,4.5,2,1,52
804957,3455628,Entire home/apt,Arroios,207,4.5,4,1,58
805264,4239072,Entire home/apt,Santa Maria Maior,69,4.5,5,3,80
805293,815805,Entire home/apt,Santa Maria Maior,105,4.5,4,1,69
807198,4247599,Entire home/apt,Santa Maria Maior,70,4.5,6,2,93
808192,4252169,Private room,Santa Maria Maior,87,4,2,1,37
811067,4258097,Entire home/apt,Santa Maria Maior,122,5,4,2,93
819462,181902,Entire home/apt,Arroios,56,4.5,14,4,138
819589,181902,Entire home/apt,Santa Maria Maior,101,5,8,2,79
820798,1756107,Entire home/apt,BelÌ©m,4,4.5,4,1,68
821922,1039097,Private room,Estrela,1,0,6,1,87
823940,4326038,Entire home/apt,MisericÌ_rdia,190,4.5,3,2,35
825164,4330528,Entire home/apt,Penha de FranÌ¤a,0,0,8,3,79
826608,3704428,Entire home/apt,Estrela,71,5,6,3,162
827738,520897,Entire home/apt,SÌ£o Vicente,4,4,4,1,64
828063,4341539,Entire home/apt,MisericÌ_rdia,10,5,3,1,58
828360,4341539,Entire home/apt,MisericÌ_rdia,3,5,3,1,79
828661,4344063,Entire home/apt,MisericÌ_rdia,119,4,2,1,22
829448,4346958,Entire home/apt,MisericÌ_rdia,14,4.5,10,3,215
829689,4347680,Entire home/apt,AlcÌ¢ntara,10,4.5,4,2,80
831646,520897,Entire home/apt,Santa Maria Maior,17,5,2,1,45
831665,520897,Entire home/apt,Santa Maria Maior,5,4.5,4,1,64
831696,520897,Entire home/apt,SÌ£o Vicente,22,4,4,1,64
832125,520897,Entire home/apt,Santa Maria Maior,23,4.5,6,2,75
832213,520897,Entire home/apt,MisericÌ_rdia,20,4.5,4,1,64
834220,4364368,Entire home/apt,Santo AntÌ_nio,77,5,7,3,98
834653,4365267,Entire home/apt,MisericÌ_rdia,91,4.5,2,1,64
834674,4366168,Entire home/apt,Santa Maria Maior,132,5,5,2,138
835421,1549585,Entire home/apt,MisericÌ_rdia,49,4,4,1,50
835734,3183207,Entire home/apt,Santa Maria Maior,107,4.5,4,1,104
838571,1969293,Entire home/apt,Santa Maria Maior,23,4.5,4,1,64
838844,3478817,Entire home/apt,Santa Maria Maior,173,4.5,2,1,46
842105,4366168,Entire home/apt,Santa Maria Maior,171,5,5,2,138
842337,4344063,Entire home/apt,MisericÌ_rdia,30,4.5,4,1,40
844711,4409889,Entire home/apt,Santa Maria Maior,2,0,6,2,184
845724,1445059,Entire home/apt,Santa Maria Maior,109,4.5,4,1,64
845821,2803281,Entire home/apt,Arroios,5,5,5,1,99
846695,4409889,Entire home/apt,Santa Maria Maior,5,5,4,1,104
846806,4409889,Entire home/apt,Santa Maria Maior,114,4.5,12,4,219
847216,2476571,Entire home/apt,SÌ£o Vicente,82,4.5,8,3,104
847288,2476571,Entire home/apt,Santa Maria Maior,180,4.5,6,2,103
847493,2803281,Entire home/apt,Arroios,0,0,5,2,94
847628,3897446,Entire home/apt,MisericÌ_rdia,0,0,4,1,129
848040,2803281,Entire home/apt,Arroios,1,0,5,1,89
848041,2803281,Entire home/apt,Arroios,2,0,4,2,93
